Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba,LA Metro,Inland Empire,SF Bay Area
6-Apr,-0.02,-0.06,0.36,-0.08,0.11,-0.08,NA,NA,-0.08,-0.32,-0.12,0.07,-0.12,-0.35,NA,-0.06,NA,0.03,-0.36,-0.08,0.06,0.57,-0.25,-0.16,-0.2,-0.1,-0.2,NA,-0.09,-0.14,-0.04,-0.13,-0.1,0.03,-0.14,-0.06,-0.02,-0.26,-0.06,0.12,-0.08,0.14,-0.1,-0.16,-0.17,NA,NA,-0.08,-0.07,-0.2,NA,NA,-0.09,-0.11,-0.07
6-May,-0.06,0.07,0.17,0.03,-0.26,0.04,NA,NA,0.03,-0.12,0.09,-0.08,0.23,0.33,NA,0.12,NA,0.06,0.43,0.23,-0.08,-0.55,0.1,0.17,0.08,0.02,0.13,NA,-0.02,0.15,-0.04,0.1,0.05,-0.03,-0.06,0.2,0.14,0.12,0.03,0.04,0.07,-0.39,0.06,0.07,0.02,0,NA,0.02,0.07,0.13,NA,0.26,0.07,0.03,0.06
6-Jun,-0.03,0.14,-0.14,0.17,0.62,0.12,NA,NA,0.01,-0.27,0.21,0.14,-0.07,0.28,NA,-0.02,NA,0.2,-0.4,-0.16,-0.02,-0.2,-0.02,-0.06,0.21,0.13,0.12,NA,0.07,-0.04,0.24,0.05,0.06,0.27,0.2,0.1,0.07,0.06,0.13,0.1,0.27,1.3,0.02,0.05,-0.06,0.25,NA,0.03,0.05,0.06,NA,-0.11,0.04,0.06,0.11
6-Jul,-0.04,-0.21,0.05,-0.15,-0.19,-0.24,NA,NA,-0.06,0,-0.21,-0.08,0.17,-0.29,NA,-0.23,NA,-0.27,0.33,0.5,-0.09,0.5,-0.11,-0.1,-0.24,-0.19,-0.16,NA,-0.23,-0.13,-0.53,-0.21,-0.18,-0.23,-0.29,-0.3,-0.06,-0.07,-0.21,-0.3,-0.18,-0.37,-0.24,-0.21,-0.22,0.03,NA,-0.05,-0.2,-0.17,NA,-0.32,-0.22,-0.22,-0.2
6-Aug,-0.01,0.1,-0.16,0.17,-0.08,0.14,NA,NA,0.09,0.18,0.08,-0.06,-0.28,0.32,NA,0.1,NA,0.35,0.13,-0.02,-0.04,0.33,0.2,-0.1,0.03,0.05,0,NA,0.06,0.04,0.41,0.12,0.09,0,0.32,0.19,-0.01,0.29,0.13,0.28,-0.09,0.21,0.28,0.28,0.28,0.1,NA,0.23,0.29,0,NA,1.22,0.08,0.08,0.13
6-Sep,-0.01,-0.05,-0.19,-0.11,-0.11,-0.08,NA,NA,-0.17,-0.15,-0.1,-0.06,0.24,-0.18,NA,0.19,NA,-0.36,-0.11,-0.11,-0.13,0,-0.26,0.15,-0.01,-0.08,-0.08,NA,-0.17,-0.03,-0.1,-0.18,-0.16,0.02,-0.09,0.04,-0.16,-0.23,-0.19,-0.27,-0.06,0.14,-0.18,-0.16,0.11,-0.25,NA,-0.27,-0.02,-0.12,NA,-0.51,0,-0.17,-0.13
6-Oct,0.01,-0.05,0.1,-0.08,0.26,-0.06,NA,NA,0.01,-0.64,0.12,-0.12,-0.27,0.16,NA,-0.14,NA,0.28,-0.13,0.09,-0.01,-0.25,0.12,0.04,-0.09,-0.04,-0.03,NA,-0.02,-0.04,0.08,-0.04,0.02,0.04,-0.07,-0.35,0.02,-0.01,-0.01,0.05,0,-0.08,-0.02,0.01,-0.01,-0.03,NA,0.15,0,0.07,NA,0,-0.08,-0.03,-0.01
6-Nov,-0.01,-0.11,-0.09,-0.12,-0.23,-0.1,NA,NA,-0.11,4.75,-0.12,-0.02,0.19,-0.39,NA,-0.11,NA,-0.13,0.14,-0.12,-0.14,0.67,-0.03,-0.13,-0.06,-0.03,0,NA,-0.09,-0.09,-0.33,-0.1,-0.1,-0.06,-0.18,0.12,-0.03,-0.03,0,0.18,-0.09,-0.43,-0.05,-0.14,-0.13,0.08,NA,-0.17,-0.27,0.01,NA,-0.14,-0.09,-0.09,-0.07
6-Dec,-0.01,0.02,0,-0.02,-0.03,0.08,NA,NA,0.02,-0.26,0.09,-0.01,-0.14,-0.04,NA,-0.03,NA,-0.11,-0.25,-0.04,0.17,-0.7,-0.01,-0.13,-0.03,0,0.02,NA,0.08,-0.02,0.44,-0.05,0.18,-0.08,0.15,0.05,-0.07,0.13,-0.04,-0.03,0.23,0.38,-0.04,0.12,-0.05,-0.22,NA,0.01,0.16,-0.14,NA,0.4,-0.01,0.02,-0.01
7-Jan,-0.1,-0.31,-0.17,-0.3,0.38,-0.3,NA,NA,-0.13,-0.06,-0.31,-0.25,-0.37,-0.12,NA,-0.28,NA,-0.3,0,-0.35,-0.31,-0.33,-0.26,-0.21,-0.3,-0.21,-0.3,NA,-0.24,-0.22,-0.28,-0.17,-0.3,-0.34,-0.28,-0.18,-0.27,-0.41,-0.27,-0.32,-0.37,-0.35,-0.18,-0.29,-0.26,0.08,NA,-0.27,-0.31,-0.22,NA,-0.19,-0.24,-0.22,-0.28
7-Feb,0.02,0.06,-0.04,0.44,-0.33,0.05,NA,NA,-0.11,0.06,0.04,-0.13,0.29,0.13,NA,-0.07,NA,0.27,0.17,0.29,0.19,1.5,0.09,0.19,0.36,0.09,0.27,NA,0.04,0.01,-0.43,-0.12,0.05,0.01,-0.13,-0.07,0,0.15,0.08,0.16,0.34,0.37,-0.1,-0.01,-0.1,-0.25,NA,-0.21,0.17,0.18,NA,-0.29,-0.02,-0.02,0.05
7-Mar,-0.06,0.37,0.63,0.29,0.15,0.33,NA,NA,0.3,-0.41,0.5,0.22,0.36,0.21,NA,0.42,NA,0.25,0.57,0.25,0.02,0.6,0.16,0.2,0.17,0.33,0.15,NA,0.26,0.3,1.19,0.27,0.35,0.42,0.33,0.63,0.5,0.55,0.31,0.13,0.25,0.15,0.31,0.42,0.24,0.36,NA,0.76,0.52,0.19,NA,0.83,0.33,0.26,0.35
7-Apr,-0.1,-0.18,0.08,0.03,0.03,-0.13,NA,NA,-0.13,0.1,-0.32,-0.19,-0.1,-0.04,NA,-0.12,NA,0.21,0,0,-0.19,-0.13,-0.26,-0.05,0.14,-0.21,-0.05,NA,-0.19,-0.16,-0.37,-0.14,-0.02,0.01,-0.23,-0.16,-0.04,-0.07,0.01,-0.07,-0.06,-0.4,-0.18,-0.18,-0.07,-0.19,NA,-0.18,-0.2,-0.12,NA,-0.16,-0.15,-0.17,-0.08
7-May,-0.04,0.19,0.05,0.09,0.22,0.11,NA,NA,0.12,0.09,0.46,0.12,0.17,0.1,NA,0.13,NA,0.13,-0.36,-0.04,0.06,-0.57,0.19,0.18,0.21,0.13,0.31,NA,0.03,0.09,0.55,0,0.01,0.13,0.01,0.07,0.17,-0.17,0.12,0.08,0.01,0.44,0.08,0.17,-0.08,0.28,NA,0.23,0.04,0.07,NA,0.3,0.09,0.02,0.14
7-Jun,-0.01,0.06,-0.21,-0.05,-0.08,0.01,NA,NA,-0.04,0,-0.15,0.14,-0.13,0.15,NA,-0.03,NA,-0.06,0.14,0.12,0.09,0.67,-0.09,0,-0.26,-0.03,-0.13,NA,0.05,0.03,-0.29,-0.05,0.04,-0.01,-0.01,0.21,0.03,0.22,-0.01,0.11,0.16,0.42,-0.07,0,0.08,0.1,NA,-0.06,-0.04,0.1,NA,0.02,-0.01,0.01,0.01
7-Jul,-0.03,-0.05,-0.03,-0.19,-0.19,-0.1,NA,NA,-0.07,0.17,0.23,0.05,-0.11,-0.13,NA,-0.18,NA,-0.1,0.75,-0.48,-0.03,-0.4,0.13,-0.34,-0.07,-0.02,-0.04,NA,-0.14,-0.1,0.29,-0.09,-0.15,-0.03,-0.06,-0.22,-0.18,-0.13,-0.11,-0.12,-0.24,-0.05,-0.08,-0.02,-0.1,-0.14,NA,-0.17,-0.31,-0.12,NA,-0.51,-0.13,-0.12,-0.1
7-Aug,-0.07,-0.09,0.18,0.18,0,-0.03,NA,NA,-0.02,0.07,-0.19,-0.13,0,-0.18,NA,-0.06,NA,-0.11,-0.5,0.24,0.1,1.67,-0.08,0.15,0.1,-0.09,-0.04,NA,0.05,0.04,-0.32,0.01,0.05,-0.07,0.03,-0.09,0.01,0.07,-0.08,-0.05,0.17,-0.09,-0.06,-0.03,0.12,0.09,NA,0.14,0.8,0,NA,1,-0.03,0.04,-0.05
7-Sep,-0.16,-0.41,-0.33,-0.45,0.17,-0.4,NA,NA,-0.17,-0.33,-0.27,-0.17,-0.25,-0.09,NA,-0.07,NA,-0.39,0,0.26,-0.13,0,-0.28,-0.34,-0.22,-0.3,-0.27,NA,-0.28,-0.22,-0.1,-0.26,-0.36,-0.23,NA,-0.15,-0.28,-0.33,-0.34,-0.36,-0.35,-0.16,-0.17,-0.34,NA,-0.15,NA,-0.26,-0.24,-0.43,NA,-0.38,-0.2,-0.27,-0.34
7-Oct,-0.02,0.17,0.04,0.34,-0.09,0.1,NA,NA,0.05,-0.6,0.4,0.08,-0.11,-0.22,NA,-0.14,NA,0.26,0.57,-0.1,0.21,0.25,0.04,0.28,0.1,-0.07,0.18,NA,0.13,0.09,-0.16,0.06,0.01,0.32,NA,-0.01,0.01,0,0.07,0.22,0.13,0.04,-0.1,0.07,NA,-0.33,NA,0.04,-0.17,-0.04,NA,0,-0.05,0.1,0.11
7-Nov,0.08,0.02,0.25,0.06,0.23,-0.01,NA,NA,-0.09,1.5,-0.13,-0.05,-0.03,0.09,NA,0,NA,0.01,-0.09,-0.26,-0.04,-0.6,0.04,-0.05,-0.05,0,-0.13,NA,0.04,0.06,0.31,0.07,0.06,-0.11,NA,-0.17,0.05,-0.04,-0.08,-0.18,-0.2,-0.25,0.1,0.04,NA,0.2,-0.32,-0.15,0.03,-0.05,NA,0.13,0.01,0.05,-0.01
7-Dec,0.04,-0.15,-0.31,-0.15,-0.24,0.16,NA,NA,0.02,0.2,-0.26,0.32,-0.31,0.11,NA,0.03,NA,-0.2,-0.4,-0.04,-0.12,-0.75,0.01,-0.33,-0.08,0.1,-0.03,NA,0.12,-0.01,0,-0.15,0,-0.12,NA,-0.12,-0.13,-0.04,-0.07,-0.12,-0.03,0.1,0.05,-0.23,NA,-0.17,0,0.29,-0.07,0.19,NA,0.12,0.05,0.02,-0.08
8-Jan,0.03,-0.25,0.04,-0.22,-0.41,-0.22,NA,NA,0.11,0.08,0.14,-0.28,0.23,-0.21,NA,-0.19,NA,-0.26,-0.33,-0.08,0,4,-0.08,0.11,-0.38,-0.23,-0.12,NA,0.03,-0.08,-0.24,0.04,-0.07,-0.35,NA,-0.07,-0.4,0,-0.31,-0.13,-0.12,-0.3,-0.14,-0.13,NA,0.23,-0.05,-0.1,-0.13,-0.22,NA,0.16,-0.12,0.03,-0.26
8-Feb,0.04,0.2,-0.2,-0.08,0.41,0.19,NA,NA,-0.04,-0.62,-0.17,0.22,0.11,0,NA,-0.02,0.18,0.14,-0.25,-0.17,0.16,1,0.12,-0.07,0.23,0.28,0.24,NA,-0.06,0.18,0.19,0.09,0.09,0.32,NA,0.18,0.38,0.2,0.24,0.06,0.04,-0.44,0.13,0.11,NA,0.42,0.39,-0.16,-0.46,0.21,NA,-0.07,0.04,-0.01,0.21
8-Mar,0.07,0.38,0.4,0.02,0.21,0.35,NA,NA,0.14,1.2,0.12,0.33,0.27,-0.23,NA,0.3,-0.12,0.13,1.67,-0.05,0.74,-0.6,0.08,0.41,0.33,0.33,0.21,NA,0.46,0.23,0.21,0.2,0.13,0.07,NA,0.39,0.32,0.13,0.36,0.04,0.44,0.22,0.45,0.44,NA,-0.02,0.12,0.24,1.5,0.16,NA,0.37,0.32,0.37,0.34
8-Apr,0.15,0.23,0.04,0.68,-0.14,0.33,NA,NA,0.18,0.46,0.06,0.19,0.29,1.25,NA,0.31,0.38,0.39,-0.13,0.17,0.2,0.25,0.7,0.22,-0.09,0.25,0.18,NA,0.26,0.36,0.57,0.2,0.42,0.31,NA,0.29,0.25,0.15,0.15,0.49,0.01,0.64,0.24,0.31,NA,0.1,-0.14,0.3,-0.36,0.43,NA,0.27,0.28,0.24,0.25
8-May,0.1,0.2,-0.1,-0.15,0.52,0.17,NA,NA,0.25,-0.06,-0.04,0.14,0.2,-0.09,NA,0.28,0.01,0.13,-0.29,0.48,0.41,0,0,0.22,0.27,0.11,0.02,NA,0.1,0.14,0.03,0.36,0.1,0.17,NA,0.01,0.03,0.1,0.31,0.11,0.11,0.33,0.22,0.09,NA,0.17,0.54,0.25,0.28,-0.07,NA,0.09,0.19,0.18,0.18
8-Jun,0.05,0.03,0.04,0.18,-0.21,0.13,NA,NA,0.11,-0.47,0.46,0.14,-0.12,0,NA,-0.04,0.34,0.06,0.2,-0.13,-0.07,0.8,0.33,0.05,-0.12,0.09,0.07,NA,0.1,0.14,0.19,0,0.03,-0.07,NA,-0.04,0.06,0.07,0.07,0.22,-0.16,-0.29,-0.03,0.1,NA,0.09,-0.11,0.12,0.38,0.06,NA,0.18,0.03,0.07,0.06
8-Jul,0.07,0.09,-0.11,-0.04,0,0.17,NA,NA,0.05,0.75,-0.16,0,0.46,0.47,NA,0.11,0.11,0.02,-0.17,0.19,0.38,-0.44,0.02,0.17,0.19,0.06,0.09,NA,0.01,0.05,0.48,0.23,0.11,0.04,NA,0.01,0.15,-0.12,-0.02,0.02,0.1,0.29,0.23,0,NA,0.06,-0.12,0.17,-0.35,0.26,NA,0,0.1,0.08,0.09
8-Aug,0.05,0.03,0.42,-0.01,0.17,0,NA,NA,0.07,0.07,0.01,0.11,-0.36,-0.29,NA,-0.08,0.23,-0.12,0.2,0.13,-0.45,-0.8,0.24,-0.08,-0.12,0.01,0.01,NA,0.1,-0.06,-0.02,-0.05,-0.11,-0.1,NA,-0.08,-0.11,0.08,-0.02,-0.01,0.11,0,0,-0.01,NA,0.07,0.28,-0.17,0.61,-0.06,NA,-0.17,-0.02,0.05,-0.02
8-Sep,0.09,-0.09,-0.21,-0.14,-0.03,0.03,NA,NA,0.03,-0.27,-0.16,0.11,0.02,0.02,NA,0.38,0,-0.06,0,-0.19,0.3,6,0.01,-0.04,0.23,-0.1,0.01,NA,0.13,0.08,0.09,0.14,0.08,-0.11,NA,0.04,-0.22,0.08,0.02,-0.07,-0.04,0.14,0.15,0.08,NA,0.08,-0.22,0,-0.38,-0.06,NA,0.28,0.18,0.13,-0.01
8-Oct,0.03,0.2,0.11,0.13,0.21,0.07,NA,NA,0.15,0.46,0.04,-0.07,0.28,0.27,NA,0,-0.1,-0.18,0.33,-0.1,0.12,0,0.13,0.15,-0.21,0.06,-0.14,NA,0.08,0.04,-0.1,0.06,0.07,0.07,NA,0.15,0.19,0.06,-0.1,-0.05,0.01,-0.24,0.1,0.18,NA,0.14,0.03,0.08,0.3,0.12,NA,0,0.04,0.08,0.08
8-Nov,-0.05,-0.27,-0.27,-0.18,-0.29,-0.24,NA,NA,-0.27,-0.31,-0.14,-0.27,-0.33,-0.39,NA,-0.26,-0.24,-0.26,-0.38,-0.31,-0.09,0,-0.25,-0.31,-0.19,-0.23,-0.23,NA,-0.21,-0.18,-0.14,-0.18,-0.27,-0.25,NA,-0.37,-0.24,-0.37,-0.25,-0.3,-0.18,-0.37,-0.21,-0.3,NA,-0.33,0.63,-0.3,-0.19,-0.08,NA,-0.07,-0.23,-0.2,-0.25
8-Dec,0.04,0.18,0.18,0.08,0.14,0.24,NA,NA,0.28,0.18,-0.16,0.34,0.28,0.55,NA,0.26,0.34,0.01,0,0.44,0.38,0,0.37,0.47,-0.17,0.13,0.13,NA,0.2,0.13,0.41,0.2,0.23,-0.07,NA,0.26,0.04,0.47,0.12,0.2,0,0.75,0.28,0.13,NA,0.24,-0.43,0.48,0.06,0.05,NA,-0.1,0.21,0.2,0.17
9-Jan,0.07,-0.21,-0.15,-0.23,-0.36,-0.24,NA,NA,-0.02,0.77,0.2,-0.06,-0.07,-0.24,NA,-0.25,0.19,-0.23,-0.8,-0.23,-0.15,-0.29,-0.22,-0.4,0.1,-0.29,-0.18,NA,-0.23,-0.18,-0.28,-0.04,-0.23,-0.37,NA,-0.25,-0.4,-0.27,-0.16,-0.28,-0.28,-0.33,-0.23,-0.16,NA,-0.12,-0.14,-0.07,-0.43,-0.24,NA,-0.07,-0.22,-0.17,-0.23
9-Feb,-0.01,-0.05,-0.05,-0.03,0.24,0.02,0.14,0.25,-0.11,-0.52,-0.2,0.03,-0.22,0.02,NA,-0.04,-0.25,-0.13,5,0.3,-0.07,-0.8,-0.01,0.1,-0.05,0.12,-0.07,NA,0.02,0.02,0.04,-0.12,-0.02,0.29,-0.12,0.15,0.27,-0.11,0,0.1,0.17,0.21,0.09,-0.09,-0.12,-0.14,0.42,-0.13,0.48,0.09,-0.06,0.07,-0.01,-0.03,0.02
9-Mar,-0.06,0.33,0.86,0.2,0.5,0.2,-0.25,0.12,0.36,0.09,0.08,0.25,0.65,0.27,NA,0.2,0.31,0.47,0.83,0.15,0.11,2,0.34,0.47,-0.1,0.22,0.39,NA,0.27,0.11,0.3,0.24,0.25,0.2,0.22,0.22,0.2,0.22,0.23,0.22,0.2,0,0.31,0.2,0.29,0.06,0.32,0.52,0.45,0.27,0.65,0.23,0.23,0.26,0.26
9-Apr,0.01,0.06,-0.44,0.24,0.1,0.07,0.5,0.02,0.01,-0.17,0.14,0.03,-0.29,0.16,NA,0.13,0.13,0.22,0.27,0.03,0.15,1.67,-0.07,-0.1,0.9,0,0.02,NA,0.02,0,-0.27,0.1,0.09,0.1,0.07,-0.03,0.19,0.12,0.3,0.18,-0.06,0.18,-0.04,0.17,-0.03,0.22,-0.47,-0.07,-0.2,-0.1,-0.09,-0.03,0.06,0.05,0.11
9-May,-0.01,0.05,0.23,0.05,-0.09,0,-0.11,0.19,-0.03,-0.1,0,-0.15,0.19,-0.04,NA,0.07,-0.07,0.37,-0.43,0.32,-0.07,-0.38,0.01,0.12,-0.1,0.12,0.02,NA,-0.05,-0.02,0.33,0,-0.03,0.26,-0.13,0.16,0.08,-0.04,0.06,0.08,0.19,0.1,0.02,-0.05,-0.02,-0.19,0.17,-0.11,0.28,0.12,0.08,-0.12,0.03,-0.03,0.04
9-Jun,-0.01,0.09,0.19,0.3,0.28,0.01,0.88,0.2,0.01,0.78,0.17,0.05,0.25,0.18,NA,-0.01,-0.11,0.26,0.63,0.1,-0.03,0,0.15,0.01,0.32,0.08,0.2,NA,0.03,0.03,-0.33,0.12,0.07,0.2,0.12,0.11,0.31,0.35,0.21,0.32,0.08,0.32,0.1,0.01,0.02,0.18,0.46,0.14,-0.11,-0.1,0.13,0.12,0.03,0.06,0.11
9-Jul,0.03,0.06,0.06,-0.11,0.04,0.08,0.07,0.06,-0.02,0.44,0.08,0,-0.13,-0.1,NA,-0.04,0.08,-0.1,-0.54,-0.16,-0.04,1.6,-0.11,0.13,-0.02,0.04,0.03,NA,-0.01,0.05,0.13,-0.04,0.03,0.12,-0.06,-0.03,-0.06,-0.01,0.03,0.01,0.06,-0.1,-0.13,0.04,-0.06,-0.02,-0.37,-0.07,0.02,0.17,0.05,-0.18,-0.01,-0.02,0.02
9-Aug,-0.01,-0.12,-0.12,-0.26,-0.15,-0.15,-0.25,-0.17,-0.15,-0.52,0.05,-0.16,0.21,0.13,NA,-0.17,-0.12,-0.01,0.83,-0.21,-0.13,-0.39,-0.06,-0.04,-0.02,-0.11,-0.16,NA,-0.15,-0.11,-0.19,-0.06,-0.13,-0.15,-0.14,-0.14,-0.07,-0.22,-0.21,-0.14,-0.08,-0.08,-0.13,-0.15,-0.08,-0.06,0.23,-0.02,-0.12,-0.07,-0.12,0.09,-0.13,-0.12,-0.14
9-Sep,-0.01,0.01,-0.13,-0.03,0.05,-0.08,-0.08,0.14,0.06,0.36,-0.04,0.08,-0.23,-0.22,NA,0.37,0.06,-0.13,0.18,0.37,-0.02,-0.25,-0.11,-0.14,-0.17,0.03,0.09,NA,-0.05,-0.01,0.41,-0.08,0.06,-0.1,0.06,0.04,0.05,0.13,0.1,-0.06,0.01,0.08,0.06,0.08,0,0.07,0.16,0.01,0.54,-0.08,-0.05,-0.06,0.11,-0.06,0.01
9-Oct,0.05,-0.01,0.42,0.42,0.35,0.11,0.73,0.1,0.03,-0.2,0.06,0.07,0.07,-0.24,NA,-0.08,-0.01,0.18,-0.46,0.05,-0.15,1.33,0.21,0.07,0.13,-0.01,0.08,NA,0.06,0.06,-0.24,0,0.05,0.24,-0.07,0.2,0.04,0.03,-0.05,0.15,0.17,0.04,-0.02,0.04,0.03,-0.08,0,0.03,0.02,0.2,-0.09,0.22,-0.02,0.04,0.03
9-Nov,-0.02,-0.15,-0.03,-0.25,-0.1,-0.15,-0.05,-0.21,-0.13,0.67,-0.06,-0.19,-0.02,0.13,NA,-0.22,-0.22,-0.02,0,-0.16,-0.17,-0.5,-0.29,-0.1,0.08,-0.09,-0.19,NA,-0.12,-0.17,0.34,-0.16,-0.17,-0.12,-0.11,-0.17,-0.19,-0.19,-0.12,-0.18,-0.22,-0.11,-0.08,-0.13,-0.17,-0.23,-0.22,-0.21,-0.26,-0.18,0.04,-0.24,-0.17,-0.13,-0.13
9-Dec,-0.03,0.06,-0.11,0.22,-0.2,0.08,-0.5,0.08,0.13,-0.45,-0.09,-0.07,0.05,0.33,NA,0.21,0.16,0.06,0.86,0.08,0.17,0.57,0.24,0.19,-0.08,0.05,0.08,NA,0.13,0.14,-0.1,0.08,0.22,0,0.09,0.01,0.12,0.37,0.07,0.02,0.18,0.21,0.03,-0.01,0.15,0.27,0.21,0.32,0.42,0.15,0.01,0.22,0.14,0.11,0.06
10-Jan,-0.05,-0.3,-0.41,-0.37,-0.22,-0.33,0,-0.25,-0.3,0.27,-0.28,-0.14,-0.37,-0.08,NA,-0.33,-0.15,-0.45,-0.46,-0.08,-0.28,-0.73,-0.31,-0.32,-0.32,-0.29,-0.18,NA,-0.24,-0.29,-0.25,-0.25,-0.39,-0.42,-0.21,-0.26,-0.37,-0.41,-0.39,-0.35,-0.39,-0.35,-0.22,-0.28,-0.26,-0.29,-0.49,-0.34,-0.71,-0.33,-0.34,-0.26,-0.29,-0.24,-0.33
10-Feb,-0.01,-0.01,0.21,-0.02,0.2,-0.02,0,-0.01,0.08,-0.07,-0.06,-0.01,0.13,-0.17,NA,0.01,-0.27,0.1,-0.14,-0.36,0.53,3,-0.04,-0.04,0.27,0.01,-0.02,NA,-0.02,-0.01,0.02,-0.03,0.1,0.03,-0.07,-0.09,0,-0.04,0.06,-0.03,0.09,-0.11,-0.1,0.19,-0.06,0.35,0.72,0.14,0.5,0.05,-0.08,-0.06,0,-0.02,0.01
10-Mar,0,0.44,0.7,0.36,0.19,0.4,0.22,0.39,0.28,0.08,0.63,0.36,0.02,0.46,NA,0.31,0.71,0.39,1.33,0.52,-0.04,-0.25,0.41,0.54,0.05,0.36,0.37,NA,0.26,0.44,0.05,0.25,0.36,0.77,0.39,0.56,0.4,0.51,0.49,0.42,0.5,0,0.47,0.17,0.37,0.14,0.19,0.17,0.56,0.34,0.81,0.24,0.3,0.26,0.43
10-Apr,-0.04,0,-0.33,0.12,0.08,0.16,-0.09,0.11,0.1,0.07,-0.12,0.01,0.24,0,NA,0.07,0.05,0.1,-0.21,0.29,0.11,0.11,-0.07,-0.18,0.16,0.01,-0.03,NA,0,-0.08,0.3,0,-0.03,-0.08,-0.03,-0.07,0.09,0.01,0.04,-0.12,-0.13,0.53,-0.1,0.05,-0.08,-0.08,-0.19,0.08,0.26,0.09,0.01,0.2,0.03,0,-0.19
10-May,0.15,0.24,0.35,0.11,0,-0.02,0.3,0.03,-0.02,-0.2,0.06,0.07,0.3,-0.03,NA,0.11,-0.25,0.19,-0.27,-0.2,-0.09,-0.2,0.03,0.18,-0.04,0.2,0.13,NA,0.02,0.14,-0.1,-0.02,0.18,0.18,-0.04,0.07,0.19,-0.01,0.26,0.41,0.09,0.04,0.13,0.1,0.04,0.15,-0.1,0.11,-0.04,0.02,0.22,-0.21,0.08,0.01,0.19
10-Jun,-0.11,-0.02,-0.09,0.1,0.13,0.05,-0.08,0.08,0.08,0.17,0.14,0.13,-0.05,0.24,NA,-0.03,0.09,0.15,0.63,0,0.11,0.25,0.08,0.14,0.46,0.01,0.11,NA,0.03,0.03,0.13,0.13,-0.04,-0.04,0.11,0.05,0.08,0.05,-0.11,-0.06,0.08,0.59,0.11,0.08,0.1,0,0.7,-0.07,0.06,0,-0.15,0.03,0.01,0.07,0.25
10-Jul,-0.1,-0.14,0,-0.23,-0.16,-0.13,-0.58,-0.26,-0.17,0.36,-0.36,-0.2,-0.16,-0.21,NA,-0.22,-0.23,-0.21,-0.62,-0.17,-0.06,-0.4,-0.2,-0.12,-0.28,-0.18,-0.18,NA,-0.16,-0.26,-0.16,-0.15,-0.14,-0.14,-0.16,-0.08,-0.15,0.01,-0.08,-0.04,-0.09,-0.35,-0.26,-0.2,-0.19,-0.36,-0.44,-0.14,-0.02,-0.08,-0.1,-0.32,-0.18,-0.16,-0.15
10-Aug,0.02,-0.12,-0.09,0.08,-0.04,-0.04,1.6,0.07,-0.02,-0.11,0.43,-0.02,-0.15,-0.26,NA,-0.03,-0.13,-0.19,1.4,0.03,-0.13,0.33,0.12,0.04,-0.14,-0.07,0.07,NA,-0.01,0.11,-0.41,-0.07,0.01,0.03,-0.06,-0.08,0.08,-0.19,-0.1,0.07,-0.1,0.21,0.04,0.1,0.04,0.22,-0.04,0.04,-0.09,0.02,-0.08,0.37,-0.03,-0.03,-0.04
10-Sep,0.02,-0.01,0,-0.06,0.08,-0.01,-0.77,0.11,-0.02,-0.18,-0.08,-0.02,0.38,0.4,NA,0.31,0.28,0.08,-0.5,0.13,0.13,0.25,-0.07,-0.08,0.24,0.03,-0.06,NA,-0.05,-0.05,0.67,-0.01,-0.04,-0.14,0.01,0.02,-0.21,-0.01,-0.08,-0.1,0.16,-0.41,-0.12,-0.02,-0.01,0.03,0,-0.07,-0.25,-0.04,-0.12,0.06,0.01,-0.03,-0.06
10-Oct,-0.02,-0.05,0.31,0.11,0.09,-0.07,1,-0.04,-0.14,-0.14,-0.01,0.01,-0.12,-0.29,NA,-0.19,0.01,-0.02,1,0,-0.11,0.2,0.04,-0.23,-0.12,-0.06,-0.15,NA,-0.03,-0.05,-0.3,-0.01,-0.08,0.14,-0.09,-0.02,0.18,-0.07,-0.01,-0.2,-0.07,0.55,-0.03,-0.19,-0.04,-0.03,0.2,0.05,0.75,-0.16,-0.12,-0.2,-0.01,-0.02,-0.03
10-Nov,0.05,0.04,0.08,-0.34,-0.24,-0.02,0.17,-0.01,0.08,0,-0.25,-0.05,-0.05,0.14,NA,-0.11,-0.01,-0.01,-0.25,0.34,0.09,-0.33,-0.15,0.18,-0.17,-0.08,0.07,NA,0,-0.03,0.31,-0.03,-0.07,-0.08,0.08,-0.12,-0.1,0.19,0.06,0.11,-0.08,-0.1,0.07,0.01,-0.01,-0.23,0.2,0.02,-0.24,0.15,-0.17,0.15,-0.06,-0.01,0.01
